Unit ID,ISP,Technology,Download,Upload,timezone_offset,timezone_offset_dst,STATE,REGION
499,Frontier,FIBER,25,10,-8,-7,OR,WEST
640,Qwest,DSL,1.5,0.896,-8,-7,OR,WEST
664,Miscellaneous,REMOVE,MISC,MISC,-8,-7,OR,WEST
709,Frontier,FIBER,35,35,-8,-7,OR,WEST
883,Frontier,FIBER,25,10,-8,-7,OR,WEST
5293,Comcast,CABLE,50,10,-8,-7,OR,WEST
5467,Comcast,CABLE,25,5,-8,-7,OR,WEST
5844,Qwest,DSL,1.5,0.896,-8,-7,OR,WEST
5881,Comcast,CABLE,50,10,-8,-7,OR,WEST
5997,Comcast,CABLE,50,10,-8,-7,OR,WEST
6053,Qwest,DSL,12,0.896,-8,-7,OR,WEST
6099,Comcast,CABLE,25,5,-8,-7,OR,WEST
6309,Comcast,CABLE,25,5,-8,-7,OR,WEST
6444,Comcast,REMOVE,REMOVE,REMOVE,-8,-7,OR,WEST
6521,Frontier,FIBER,25,25,-8,-7,OR,WEST
6592,Comcast,CABLE,50,10,-8,-7,OR,WEST
6617,Qwest,DSL,5,0.896,-8,-7,OR,WEST
6736,Comcast,CABLE,25,5,-8,-7,OR,WEST
6747,Frontier,FIBER,15,5,-8,-7,OR,WEST
6863,Comcast,CABLE,50,10,-8,-7,OR,WEST
6990,Charter,CABLE,30,4,-8,-7,OR,WEST
7045,Comcast,CABLE,25,5,-8,-7,OR,WEST
7081,Charter,CABLE,60,4,-8,-7,OR,WEST
7117,Charter,CABLE,15,3,-8,-7,OR,WEST
7387,Charter,REMOVE,REMOVE,REMOVE,-8,-7,OR,WEST
7697,Clearwire,REMOVE,MISC,MISC,-8,-7,OR,WEST
7811,Frontier,FIBER,20,5,-8,-7,OR,WEST
8005,Qwest,DSL,40,5,-8,-7,OR,WEST
8149,Qwest,DSL,12,0.896,-8,-7,OR,WEST
8195,Qwest,DSL,12,0.896,-8,-7,OR,WEST
8245,Frontier,FIBER,25,25,-8,-7,OR,WEST
8272,Charter,CABLE,60,4,-8,-7,OR,WEST
8320,Frontier,DSL,1,0.384,-5,-4,OR,WEST
8410,Frontier,FIBER,25,25,-8,-7,OR,WEST
8598,Charter,CABLE,60,4,-8,-7,OR,WEST
8622,Frontier,FIBER,20,5,-8,-7,OR,WEST
9188,Charter,CABLE,60,4,-8,-7,OR,WEST
9285,Time Warner Cable,CABLE,20,2,-8,-7,OR,WEST
10075,Frontier,FIBER,35,15,-8,-7,OR,WEST
10190,CenturyLink,DSL,10,0.768,-8,-7,OR,WEST
10647,Charter,CABLE,30,4,-8,-7,OR,WEST
10711,Charter,CABLE,60,4,-8,-7,OR,WEST
10758,Charter,CABLE,60,4,-8,-7,OR,WEST
10797,Charter,CABLE,15,3,-8,-7,OR,WEST
10802,Comcast,CABLE,3,0.768,-8,-7,OR,WEST
10922,Comcast,REMOVE,REMOVE,REMOVE,-8,-7,OR,WEST
11199,Charter,REMOVE,REMOVE,REMOVE,-8,-7,OR,WEST
11371,Miscellaneous,REMOVE,MISC,MISC,-8,-7,OR,WEST
11582,Charter,CABLE,15,3,-8,-7,OR,WEST
11675,Qwest,DSL,7,0.896,-8,-7,OR,WEST
12083,Charter,CABLE,100,4,-8,-7,OR,WEST
12179,Charter,CABLE,15,3,-8,-7,OR,WEST
12217,Charter,CABLE,100,4,-8,-7,OR,WEST
12242,Charter,CABLE,60,4,-8,-7,OR,WEST
12380,Charter,CABLE,100,4,-8,-7,OR,WEST
13260,CenturyLink,DSL,10,0.768,-8,-7,OR,WEST
13472,Charter,CABLE,60,4,-8,-7,OR,WEST
13723,CenturyLink,DSL,3,0.64,-8,-7,OR,WEST
14675,Qwest,DSL,12,0.896,-8,-7,OR,WEST
26947,Frontier,FIBER,35,15,-8,-7,OR,WEST
26948,Frontier,FIBER,35,15,-8,-7,OR,WEST
26949,Frontier,FIBER,25,25,-8,-7,OR,WEST
26951,Comcast,CABLE,50,10,-8,-7,OR,WEST
26966,Frontier,FIBER,15,5,-8,-7,OR,WEST
26967,Frontier,FIBER,20,5,-8,-7,OR,WEST
26973,Frontier,FIBER,25,10,-8,-7,OR,WEST
26974,Frontier,FIBER,35,15,-8,-7,OR,WEST
26979,Frontier,FIBER,20,5,-8,-7,OR,WEST
26983,Frontier,FIBER,20,5,-8,-7,OR,WEST
26984,Comcast,CABLE,25,5,-8,-7,OR,WEST
26989,Frontier,FIBER,25,25,-8,-7,OR,WEST
26990,Frontier,FIBER,15,5,-8,-7,OR,WEST
26991,Frontier,FIBER,20,5,-8,-7,OR,WEST
26992,Frontier,FIBER,25,10,-8,-7,OR,WEST
26993,Frontier,FIBER,15,5,-8,-7,OR,WEST
26994,Frontier,FIBER,25,25,-8,-7,OR,WEST
26997,Comcast,CABLE,25,5,-8,-7,OR,WEST
26998,Frontier,DSL,3,0.768,-8,-7,OR,WEST
26999,Frontier,DSL,6,0.768,-8,-7,OR,WEST
27001,Frontier,DSL,6,0.768,-8,-7,OR,WEST
27050,Frontier,FIBER,20,5,-8,-7,OR,WEST
27051,Frontier,FIBER,25,10,-8,-7,OR,WEST
27052,Frontier,FIBER,25,10,-8,-7,OR,WEST
27053,Frontier,DSL,1,0.384,-8,-7,OR,WEST
27055,Frontier,FIBER,35,15,-8,-7,OR,WEST
27056,Frontier,DSL,1,0.384,-8,-7,OR,WEST
27057,Frontier,FIBER,25,10,-8,-7,OR,WEST
27058,Frontier,DSL,0.768,0.128,-8,-7,OR,WEST
27059,Frontier,DSL,0.768,0.128,-8,-7,OR,WEST
27069,Frontier,FIBER,20,5,-8,-7,OR,WEST
27070,Frontier,FIBER,25,10,-8,-7,OR,WEST
27100,Frontier,FIBER,25,10,-8,-7,OR,WEST
27119,Frontier,FIBER,25,10,-6,-5,OR,WEST
27121,Frontier,FIBER,25,10,-8,-7,OR,WEST
27122,Frontier,FIBER,35,15,-8,-7,OR,WEST
27123,Frontier,FIBER,25,10,-8,-7,OR,WEST
27124,Frontier,FIBER,25,10,-8,-7,OR,WEST
27125,Frontier,FIBER,25,10,-8,-7,OR,WEST
27127,Frontier,FIBER,35,35,-8,-7,OR,WEST
28856,Frontier,FIBER,25,25,-8,-7,OR,WEST
28859,Frontier,FIBER,35,15,-8,-7,OR,WEST
28861,Frontier,DSL,6,0.768,-8,-7,OR,WEST
28997,Frontier,FIBER,20,5,-8,-7,OR,WEST
29732,Frontier,FIBER,15,5,-6,-5,OR,WEST
29739,Charter,CABLE,15,3,-8,-7,OR,WEST
32466,Charter,CABLE,30,4,-5,-4,OR,WEST
201346,Comcast,CABLE,50,10,-6,-5,OR,WEST
210462,Frontier,FIBER,25,25,-8,-7,OR,WEST
213632,Frontier,FIBER,35,15,-8,-7,OR,WEST
213636,Frontier,FIBER,25,25,-8,-7,OR,WEST
213638,Comcast,REMOVE,REMOVE,REMOVE,-8,-7,OR,WEST
213640,Frontier,FIBER,35,15,-8,-7,OR,WEST
213672,Frontier,FIBER,35,35,-6,-5,OR,WEST
214138,Frontier,FIBER,15,5,-8,-7,OR,WEST
214624,Frontier,FIBER,25,25,-8,-7,OR,WEST
214626,Comcast,CABLE,50,10,-8,-7,OR,WEST
214628,Frontier,FIBER,25,25,-8,-7,OR,WEST
214632,Comcast,CABLE,50,10,-8,-7,OR,WEST
214634,Frontier,FIBER,25,10,-8,-7,OR,WEST
214638,Frontier,FIBER,25,10,-8,-7,OR,WEST
214640,Frontier,FIBER,15,5,-8,-7,OR,WEST
215290,Frontier,FIBER,25,10,-8,-7,OR,WEST
215292,Frontier,FIBER,35,35,-8,-7,OR,WEST
215316,Frontier,FIBER,25,10,-8,-7,OR,WEST
215350,Frontier,FIBER,25,10,-8,-7,OR,WEST
215654,Qwest,DSL,5,0.896,-8,-7,OR,WEST
215660,Miscellaneous,REMOVE,MISC,MISC,-8,-7,OR,WEST
215694,Wildblue/ViaSat,SATELLITE,12,3,-8,-7,OR,WEST
215710,CenturyLink,DSL,1.5,0.256,-8,-7,OR,WEST
215750,Frontier,DSL,3,0.768,-6,-5,OR,WEST
216000,Comcast,CABLE,50,10,-8,-7,OR,WEST
216244,Comcast,CABLE,25,5,-8,-7,OR,WEST
216614,Frontier,FIBER,15,5,-8,-7,OR,WEST
216704,Frontier,FIBER,25,10,-6,-5,OR,WEST
232372,Frontier,REMOVE,REMOVE,REMOVE,-8,-7,OR,WEST
232910,Frontier,FIBER,20,5,-8,-7,OR,WEST
232912,Frontier,FIBER,20,5,-8,-7,OR,WEST
232962,Frontier,FIBER,25,25,-8,-7,OR,WEST
232966,Frontier,FIBER,25,25,-8,-7,OR,WEST
232972,Frontier,FIBER,25,25,-8,-7,OR,WEST
232974,Frontier,FIBER,35,15,-8,-7,OR,WEST
232980,Frontier,FIBER,25,25,-8,-7,OR,WEST
232984,Frontier,REMOVE,REMOVE,REMOVE,-8,-7,OR,WEST
232990,Frontier,FIBER,20,5,-8,-7,OR,WEST
232994,Frontier,FIBER,20,5,-8,-7,OR,WEST
233002,Comcast,CABLE,50,10,-8,-7,OR,WEST
233008,Frontier,FIBER,25,25,-8,-7,OR,WEST
233010,Frontier,FIBER,25,10,-8,-7,OR,WEST
234152,Comcast,CABLE,50,10,-8,-7,OR,WEST
234208,Charter,CABLE,60,4,-8,-7,OR,WEST
234238,Qwest,DSL,7,0.896,-8,-7,OR,WEST
234824,Comcast,CABLE,25,5,-8,-7,OR,WEST
235294,Frontier,REMOVE,REMOVE,REMOVE,-8,-7,OR,WEST
235296,Comcast,CABLE,50,10,-8,-7,OR,WEST
235328,Frontier,FIBER,35,15,-6,-5,OR,WEST
241849,Frontier,DSL,3,0.384,-8,-7,OR,WEST
243246,Frontier,FIBER,25,25,-8,-7,OR,WEST
244792,Comcast,CABLE,25,5,-8,-7,OR,WEST
244816,Frontier,FIBER,25,25,-8,-7,OR,WEST
244842,Frontier,FIBER,25,25,-8,-7,OR,WEST
244868,Frontier,FIBER,25,25,-8,-7,OR,WEST
244878,Frontier,FIBER,20,5,-8,-7,OR,WEST
506836,Frontier,FIBER,25,10,-8,-7,OR,WEST
599928,Frontier,REMOVE,REMOVE,REMOVE,-8,-7,OR,WEST
599930,Qwest,DSL,7,0.896,-8,-7,OR,WEST
605696,Hughes,SATELLITE,10,1,-8,-7,OR,WEST
614196,Hughes,SATELLITE,5,1,-8,-7,OR,WEST
615032,Comcast,CABLE,3,0.768,-8,-7,OR,WEST
615054,Comcast,CABLE,3,0.768,-8,-7,OR,WEST
615278,Frontier,FIBER,25,25,-8,-7,OR,WEST
615280,Frontier,FIBER,15,5,-8,-7,OR,WEST
615282,Frontier,REMOVE,REMOVE,REMOVE,-8,-7,OR,WEST
615284,Comcast,CABLE,3,0.768,-8,-7,OR,WEST
615286,Comcast,REMOVE,REMOVE,REMOVE,-8,-7,OR,WEST
615288,Comcast,CABLE,25,5,-8,-7,OR,WEST
619862,Hughes,SATELLITE,10,1,-8,-7,OR,WEST
620662,Comcast,CABLE,50,10,-8,-7,OR,WEST
620684,Frontier,DSL,1,0.192,-8,-7,OR,WEST
621680,Frontier,REMOVE,REMOVE,REMOVE,-8,-7,OR,WEST
447,Verizon,FIBER,35,35,-5,-4,PA,NORTHEAST
561,Verizon,FIBER,50,50,-5,-4,PA,NORTHEAST
576,Verizon,FIBER,25,25,-5,-4,PA,NORTHEAST
615,Comcast,CABLE,25,5,-5,-4,PA,NORTHEAST
638,Comcast,CABLE,25,5,-5,-4,PA,NORTHEAST
703,Verizon,FIBER,50,50,-5,-4,PA,NORTHEAST
732,Time Warner Cable,CABLE,30,5,-5,-4,PA,NORTHEAST
733,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,PA,NORTHEAST
783,Comcast,CABLE,25,5,-5,-4,PA,NORTHEAST
844,Comcast,CABLE,25,5,-5,-4,PA,NORTHEAST
998,Verizon,FIBER,15,15,-5,-4,PA,NORTHEAST
1199,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,PA,NORTHEAST
1292,Verizon,FIBER,15,15,-5,-4,PA,NORTHEAST
5193,Verizon,FIBER,15,15,-5,-4,PA,NORTHEAST
5211,Verizon,FIBER,75,75,-5,-4,PA,NORTHEAST
5247,Verizon,FIBER,50,50,-5,-4,PA,NORTHEAST
5348,Windstream,DSL,6,0.768,-5,-4,PA,NORTHEAST
5582,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,PA,NORTHEAST
5607,Verizon,FIBER,75,75,-5,-4,PA,NORTHEAST
5628,Verizon,FIBER,75,75,-5,-4,PA,NORTHEAST
5635,Comcast,CABLE,25,5,-5,-4,PA,NORTHEAST
5723,AT&T,REMOVE,REMOVE,REMOVE,-5,-4,PA,NORTHEAST
5952,Comcast,CABLE,25,5,-5,-4,PA,NORTHEAST
5956,Comcast,CABLE,3,0.768,-5,-4,PA,NORTHEAST
6018,Comcast,CABLE,25,5,-5,-4,PA,NORTHEAST
6066,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-5,-4,PA,NORTHEAST
6081,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,PA,NORTHEAST
6085,Verizon,FIBER,75,75,-5,-4,PA,NORTHEAST
6167,Verizon,FIBER,50,50,-5,-4,PA,NORTHEAST
6185,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,PA,NORTHEAST
6233,Verizon,FIBER,75,75,-5,-4,PA,NORTHEAST
6235,Comcast,CABLE,25,5,-5,-4,PA,NORTHEAST
6307,Comcast,CABLE,25,5,-5,-4,PA,NORTHEAST
6316,Verizon,FIBER,15,15,-5,-4,PA,NORTHEAST
6341,Comcast,CABLE,105,10,-5,-4,PA,NORTHEAST
6363,Comcast,CABLE,25,5,-5,-4,PA,NORTHEAST
6448,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,PA,NORTHEAST
6654,Verizon,FIBER,15,15,-5,-4,PA,NORTHEAST
6663,Comcast,CABLE,3,0.768,-5,-4,PA,NORTHEAST
6700,Comcast,CABLE,105,10,-5,-4,PA,NORTHEAST
6737,Comcast,CABLE,105,10,-5,-4,PA,NORTHEAST
6873,Comcast,CABLE,25,5,-5,-4,PA,NORTHEAST
7091,CenturyLink,DSL,10,0.768,-5,-4,PA,NORTHEAST
7135,Miscellaneous,REMOVE,MISC,MISC,-5,-4,PA,NORTHEAST
7297,Miscellaneous,REMOVE,MISC,MISC,-5,-4,PA,NORTHEAST
7404,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,PA,NORTHEAST
7428,Time Warner Cable,CABLE,7,1,-5,-4,PA,NORTHEAST
8140,Verizon,FIBER,15,15,-5,-4,PA,NORTHEAST
8230,Verizon DSL,DSL,[3.1 - 7.0],[0.768],-5,-4,PA,NORTHEAST
8237,Windstream,DSL,6,0.768,-5,-4,PA,NORTHEAST
8460,Verizon,FIBER,25,25,-5,-4,PA,NORTHEAST
8613,Miscellaneous,REMOVE,MISC,MISC,-5,-4,PA,NORTHEAST
8719,Comcast,CABLE,25,5,-5,-4,PA,NORTHEAST
8923,Comcast,CABLE,105,10,-5,-4,PA,NORTHEAST
9016,Comcast,CABLE,105,10,-5,-4,PA,NORTHEAST
9048,Verizon,FIBER,75,75,-5,-4,PA,NORTHEAST
9116,Windstream,DSL,6,0.768,-5,-4,PA,NORTHEAST
9229,Comcast,CABLE,25,5,-5,-4,PA,NORTHEAST
9271,Comcast,CABLE,105,10,-5,-4,PA,NORTHEAST
9324,Comcast,CABLE,105,10,-5,-4,PA,NORTHEAST
9535,Comcast,CABLE,105,10,-5,-4,PA,NORTHEAST
9609,Comcast,CABLE,25,5,-5,-4,PA,NORTHEAST
9865,Verizon,FIBER,50,50,-5,-4,PA,NORTHEAST
9868,Verizon,REMOVE,REMOVE,REMOVE,-5,-4,PA,NORTHEAST
10147,Windstream,DSL,3,0.768,-5,-4,PA,NORTHEAST
10298,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,PA,NORTHEAST
10347,Verizon,FIBER,15,15,-5,-4,PA,NORTHEAST
10364,Comcast,CABLE,105,10,-5,-4,PA,NORTHEAST
10373,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,PA,NORTHEAST
10393,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,PA,NORTHEAST
10422,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,PA,NORTHEAST
10428,Verizon DSL,DSL,[3.1 - 7.0],[0.768],-5,-4,PA,NORTHEAST
10434,Verizon,FIBER,50,50,-5,-4,PA,NORTHEAST
10486,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,PA,NORTHEAST
10488,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-5,-4,PA,NORTHEAST
10502,Comcast,CABLE,25,5,-5,-4,PA,NORTHEAST
10565,Verizon DSL,DSL,[3.1 - 7.0],[0.768],-5,-4,PA,NORTHEAST
10585,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,PA,NORTHEAST
10736,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,PA,NORTHEAST
10950,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,PA,NORTHEAST
10968,Comcast,CABLE,25,5,-5,-4,PA,NORTHEAST
11023,Comcast,CABLE,105,10,-5,-4,PA,NORTHEAST
11184,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,PA,NORTHEAST
11353,AT&T,REMOVE,REMOVE,REMOVE,-5,-4,PA,NORTHEAST
11413,Verizon,FIBER,50,50,-5,-4,PA,NORTHEAST
11522,Frontier,DSL,6,0.384,-5,-4,PA,NORTHEAST
11523,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,PA,NORTHEAST
11530,Verizon,FIBER,15,15,-5,-4,PA,NORTHEAST
11671,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,PA,NORTHEAST
11891,Comcast,CABLE,25,5,-5,-4,PA,NORTHEAST
11895,Frontier,DSL,3,0.384,-5,-4,PA,NORTHEAST
12018,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-5,-4,PA,NORTHEAST
12296,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,PA,NORTHEAST
12403,Time Warner Cable,CABLE,15,1,-5,-4,PA,NORTHEAST
12517,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,PA,NORTHEAST
12530,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,PA,NORTHEAST
12565,Time Warner Cable,CABLE,15,1,-5,-4,PA,NORTHEAST
12692,Comcast,CABLE,25,5,-5,-4,PA,NORTHEAST
12838,Time Warner Cable,CABLE,15,1,-5,-4,PA,NORTHEAST
12853,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,PA,NORTHEAST
12858,Verizon DSL,DSL,[3.1 - 7.0],[0.768],-5,-4,PA,NORTHEAST
13146,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,PA,NORTHEAST
13150,Verizon,FIBER,50,50,-5,-4,PA,NORTHEAST
13427,Time Warner Cable,CABLE,15,1,-5,-4,PA,NORTHEAST
14701,Verizon,FIBER,25,25,-5,-4,PA,NORTHEAST
18313,Comcast,CABLE,105,20,-5,-4,PA,NORTHEAST
26061,Comcast,CABLE,25,5,-5,-4,PA,NORTHEAST
26342,Verizon,FIBER,15,15,-5,-4,PA,NORTHEAST
26352,Verizon DSL,DSL,[7.1 - 15.0],[1.0],-5,-4,PA,NORTHEAST
26353,Verizon,FIBER,50,50,-5,-4,PA,NORTHEAST
26361,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,PA,NORTHEAST
26362,Verizon,FIBER,75,75,-5,-4,PA,NORTHEAST
26365,Verizon,FIBER,75,35,-5,-4,PA,NORTHEAST
26368,Verizon,FIBER,15,15,-5,-4,PA,NORTHEAST
26370,Verizon DSL,DSL,[3.1 - 7.0],[0.768],-5,-4,PA,NORTHEAST
26371,Verizon,FIBER,75,75,-5,-4,PA,NORTHEAST
26372,Verizon,FIBER,35,35,-5,-4,PA,NORTHEAST
26571,Verizon,FIBER,75,75,-5,-4,PA,NORTHEAST
26577,Verizon,FIBER,75,35,-5,-4,PA,NORTHEAST
26578,Verizon,FIBER,50,50,-5,-4,PA,NORTHEAST
26580,Verizon,FIBER,50,50,-5,-4,PA,NORTHEAST
26581,Verizon,FIBER,50,50,-5,-4,PA,NORTHEAST
26583,Verizon,FIBER,50,50,-5,-4,PA,NORTHEAST
26584,Verizon,FIBER,50,50,-5,-4,PA,NORTHEAST
26585,Verizon,FIBER,50,50,-5,-4,PA,NORTHEAST
26587,Verizon,FIBER,35,35,-5,-4,PA,NORTHEAST
26593,Verizon,REMOVE,REMOVE,REMOVE,-5,-4,PA,NORTHEAST
26595,Windstream,DSL,6,0.768,-5,-4,PA,NORTHEAST
26685,Miscellaneous,REMOVE,MISC,MISC,-5,-4,PA,NORTHEAST
26710,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,PA,NORTHEAST
26711,Verizon,FIBER,75,75,-5,-4,PA,NORTHEAST
26845,Verizon,FIBER,15,15,-5,-4,PA,NORTHEAST
26851,Frontier,DSL,1,0.384,-5,-4,PA,NORTHEAST
26852,Frontier,DSL,3,0.384,-5,-4,PA,NORTHEAST
26860,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-5,-4,PA,NORTHEAST
26861,Verizon,FIBER,50,50,-5,-4,PA,NORTHEAST
26862,Windstream,DSL,6,0.768,-5,-4,PA,NORTHEAST
28054,Comcast,CABLE,25,5,-5,-4,PA,NORTHEAST
28209,CenturyLink,DSL,10,0.768,-5,-4,PA,NORTHEAST
28211,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,PA,NORTHEAST
28244,Verizon,FIBER,75,75,-5,-4,PA,NORTHEAST
28245,Windstream,DSL,12,0.768,-5,-4,PA,NORTHEAST
28635,Windstream,DSL,6,0.768,-5,-4,PA,NORTHEAST
28636,Windstream,DSL,3,0.768,-5,-4,PA,NORTHEAST
28638,Comcast,CABLE,25,5,-5,-4,PA,NORTHEAST
29713,Verizon,REMOVE,REMOVE,REMOVE,-5,-4,PA,NORTHEAST
30666,Comcast,CABLE,105,10,-5,-4,PA,NORTHEAST
157616,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,PA,NORTHEAST
158448,Comcast,CABLE,25,5,-6,-5,PA,NORTHEAST
207298,Verizon,FIBER,50,50,-5,-5,PA,NORTHEAST
207616,Comcast,CABLE,25,5,-6,-5,PA,NORTHEAST
211214,Verizon DSL,DSL,[7.1 - 15.0],[1.0],-5,-4,PA,NORTHEAST
213338,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,PA,NORTHEAST
213340,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-5,PA,NORTHEAST
213342,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-5,-4,PA,NORTHEAST
214132,Verizon,FIBER,300,300,-5,-4,PA,NORTHEAST
214394,CenturyLink,DSL,10,0.768,-5,-5,PA,NORTHEAST
214396,Miscellaneous,REMOVE,MISC,MISC,-5,-5,PA,NORTHEAST
215276,Verizon,FIBER,50,50,-5,-4,PA,NORTHEAST
215328,Windstream,DSL,6,0.768,-5,-5,PA,NORTHEAST
215662,CenturyLink,DSL,3,0.64,-5,-5,PA,NORTHEAST
215748,Miscellaneous,REMOVE,MISC,MISC,-5,-4,PA,NORTHEAST
215752,Miscellaneous,REMOVE,MISC,MISC,-6,-5,PA,NORTHEAST
216002,Comcast,CABLE,105,10,-5,-5,PA,NORTHEAST
216030,Windstream,DSL,3,0.768,-5,-5,PA,NORTHEAST
216124,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,PA,NORTHEAST
216810,Comcast,CABLE,25,5,-5,-5,PA,NORTHEAST
216822,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,PA,NORTHEAST
217222,Verizon,FIBER,15,5,-5,-5,PA,NORTHEAST
222097,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-5,PA,NORTHEAST
222099,Verizon,FIBER,75,75,-5,-5,PA,NORTHEAST
232476,Windstream,DSL,6,0.768,-5,-5,PA,NORTHEAST
234188,CenturyLink,DSL,10,0.768,-5,-4,PA,NORTHEAST
243218,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-5,PA,NORTHEAST
243220,Comcast,CABLE,25,5,-5,-5,PA,NORTHEAST
244918,Windstream,DSL,12,0.768,-5,-5,PA,NORTHEAST
256972,Comcast,CABLE,25,5,-5,-5,PA,NORTHEAST
573250,Windstream,DSL,12,0.768,-5,-4,PA,NORTHEAST
599724,Cablevision,CABLE,50,25,-5,-4,PA,NORTHEAST
599750,Verizon,FIBER,50,50,-5,-4,PA,NORTHEAST
600878,Verizon,FIBER,15,5,-5,-4,PA,NORTHEAST
605646,Windstream,DSL,3,0.768,-5,-4,PA,NORTHEAST
605940,Comcast,CABLE,105,10,-5,-4,PA,NORTHEAST
605942,Comcast,CABLE,105,10,-5,-4,PA,NORTHEAST
605944,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,PA,NORTHEAST
605946,Comcast,CABLE,105,10,-5,-4,PA,NORTHEAST
613990,Hughes,SATELLITE,5,1,-5,-4,PA,NORTHEAST
613992,Verizon DSL,DSL,[3.1 - 7.0],[0.768],-5,-4,PA,NORTHEAST
615000,Comcast,CABLE,3,0.768,-5,-4,PA,NORTHEAST
615022,Comcast,CABLE,3,0.768,-5,-4,PA,NORTHEAST
615034,Comcast,CABLE,3,0.768,-5,-4,PA,NORTHEAST
615042,Comcast,CABLE,3,0.768,-5,-4,PA,NORTHEAST
615052,Comcast,CABLE,3,0.768,-5,-4,PA,NORTHEAST
615092,Comcast,CABLE,3,0.768,-5,-4,PA,NORTHEAST
615196,Comcast,CABLE,3,0.768,-5,-4,PA,NORTHEAST
615388,Comcast,CABLE,3,0.768,-5,-4,PA,NORTHEAST
615390,Comcast,CABLE,3,0.768,-5,-4,PA,NORTHEAST
615392,CenturyLink,DSL,3,0.512,-5,-4,PA,NORTHEAST
615394,Comcast,CABLE,3,0.768,-5,-4,PA,NORTHEAST
615396,Windstream,DSL,12,0.768,-5,-4,PA,NORTHEAST
615398,Comcast,CABLE,3,0.768,-5,-4,PA,NORTHEAST
615400,Windstream,DSL,12,0.768,-5,-4,PA,NORTHEAST
615402,Comcast,CABLE,3,0.768,-5,-4,PA,NORTHEAST
619796,Windstream,DSL,12,0.768,-5,-4,PA,NORTHEAST
619798,Windstream,DSL,12,0.768,-5,-4,PA,NORTHEAST
621638,Verizon,REMOVE,REMOVE,REMOVE,-5,-4,PA,NORTHEAST
621704,Windstream,DSL,12,0.768,-5,-4,PA,NORTHEAST
624016,Miscellaneous,REMOVE,MISC,MISC,-5,-4,PA,NORTHEAST
634634,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,PA,NORTHEAST
608,Verizon,FIBER,25,25,-5,-4,RI,NORTHEAST
5943,Verizon,FIBER,15,15,-5,-4,RI,NORTHEAST
7097,Cox,CABLE,25,5,-5,-4,RI,NORTHEAST
7452,Miscellaneous,REMOVE,MISC,MISC,-6,-5,RI,NORTHEAST
7547,Cox,CABLE,25,5,-6,-5,RI,NORTHEAST
7564,Cox,CABLE,25,5,-6,-5,RI,NORTHEAST
9131,Cox,CABLE,25,5,-6,-5,RI,NORTHEAST
10226,Verizon,FIBER,25,25,-6,-5,RI,NORTHEAST
10666,Verizon DSL,DSL,[3.1 - 7.0],[0.768],-6,-5,RI,NORTHEAST
