Unit ID,ISP,Technology,STATE,CENSUS,timezone_offset,timezone_offset_dst,Download,Upload
799350,AT&T,REMOVE,MI,MIDWEST,-5,-4,REMOVE,REMOVE
799352,AT&T,UVERSE,FL,SOUTH,-8,-7,18,1.5
799504,AT&T,UVERSE,MS,SOUTH,-6,-5,3,0.512
799856,AT&T,UVERSE,LA,SOUTH,-6,-5,6,1
799866,AT&T,UVERSE,GA,SOUTH,-5,-4,45,6
800092,AT&T,DSL,CA,WEST,-8,-7,6,0.512
800096,AT&T,DSL,IL,MIDWEST,-6,-5,0.768,0.384
800344,AT&T,REMOVE,MO,MIDWEST,-6,-5,REMOVE,REMOVE
800354,AT&T,REMOVE,WI,MIDWEST,-6,-5,REMOVE,REMOVE
805006,AT&T,DSL,SC,SOUTH,-5,-4,6,0.512
805008,AT&T,UVERSE,NC,SOUTH,-5,-4,6,1
805010,AT&T,DSL,GA,SOUTH,-5,-4,1.5,0.256
805014,AT&T,UVERSE,WI,MIDWEST,-6,-5,3,0.512
805018,AT&T,UVERSE,CA,WEST,-8,-7,45,6
805022,AT&T,UVERSE,GA,SOUTH,-5,-4,3,0.512
805024,AT&T,UVERSE,OK,SOUTH,-6,-5,18,1.5
805026,AT&T,UVERSE,TX,SOUTH,-6,-5,1.5,0.384
805030,AT&T,UVERSE,KY,SOUTH,-5,-4,6,0.768
805034,AT&T,UVERSE,FL,SOUTH,-5,-4,6,1
805036,AT&T,UVERSE,TN,SOUTH,-6,-5,12,1.5
805038,AT&T,DSL,TX,SOUTH,-6,-5,3,0.384
805044,AT&T,UVERSE,GA,SOUTH,-5,-4,6,1
805046,AT&T,UVERSE,AR,SOUTH,-6,-5,1.5,0.384
805048,AT&T,UVERSE,TN,SOUTH,-5,-4,6,1
805052,AT&T,UVERSE,AR,SOUTH,-6,-5,6,1
805054,AT&T,UVERSE,CA,WEST,-8,-7,6,0.768
805056,AT&T,UVERSE,TN,SOUTH,-5,-4,12,1.5
805058,AT&T,UVERSE,IN,MIDWEST,-5,-4,18,1.5
805060,AT&T,REMOVE,NC,SOUTH,-5,-4,REMOVE,REMOVE
805064,AT&T,UVERSE,MO,MIDWEST,-6,-5,18,1.5
805066,AT&T,UVERSE,AL,SOUTH,-6,-5,6,1
805068,AT&T,UVERSE,IL,MIDWEST,-6,-5,24,3
805072,AT&T,UVERSE,IL,MIDWEST,-6,-5,24,3
805080,AT&T,UVERSE,GA,SOUTH,-5,-4,18,1.5
805156,AT&T,REMOVE,TX,SOUTH,-6,-5,REMOVE,REMOVE
805158,AT&T,UVERSE,IL,MIDWEST,-6,-5,3,1
805162,AT&T,UVERSE,WI,MIDWEST,-6,-5,45,6
805166,AT&T,UVERSE,OH,MIDWEST,-5,-4,3,1
805168,AT&T,UVERSE,TX,SOUTH,-6,-5,12,1.5
805172,AT&T,UVERSE,TX,SOUTH,-6,-5,45,6
805176,AT&T,UVERSE,NC,SOUTH,-5,-4,1.5,0.384
805178,AT&T,UVERSE,MO,MIDWEST,-6,-5,18,1.5
805180,AT&T,REMOVE,FL,SOUTH,-5,-4,REMOVE,REMOVE
805184,AT&T,DSL,CA,WEST,-8,-7,6,0.512
805186,AT&T,UVERSE,IL,MIDWEST,-6,-5,6,1
805190,AT&T,UVERSE,CA,WEST,-8,-7,18,1.5
805196,AT&T,UVERSE,GA,SOUTH,-5,-4,18,1.5
805202,AT&T,DSL,CA,WEST,-8,-7,6,0.512
805208,AT&T,UVERSE,CA,WEST,-8,-7,3,0.512
805212,AT&T,UVERSE,GA,SOUTH,-5,-4,18,1.5
805214,AT&T,UVERSE,CA,WEST,-8,-7,18,1.5
805218,AT&T,REMOVE,GA,SOUTH,-5,-4,REMOVE,REMOVE
805224,AT&T,REMOVE,LA,SOUTH,-6,-5,REMOVE,REMOVE
805226,AT&T,UVERSE,GA,SOUTH,-5,-4,3,0.512
805228,AT&T,DSL,MI,MIDWEST,-5,-4,6,0.512
805230,AT&T,DSL,IL,MIDWEST,-6,-5,3,0.384
805232,AT&T,REMOVE,GA,SOUTH,-5,-4,REMOVE,REMOVE
805236,AT&T,REMOVE,TX,SOUTH,-6,-5,REMOVE,REMOVE
805238,AT&T,DSL,LA,SOUTH,-6,-5,0.768,0.384
805240,AT&T,UVERSE,TX,SOUTH,-6,-5,3,0.512
805246,AT&T,UVERSE,CA,WEST,-8,-7,6,1
805248,AT&T,DSL,SC,SOUTH,-5,-4,6,0.512
805258,AT&T,UVERSE,IL,MIDWEST,-6,-5,24,3
805260,AT&T,UVERSE,TN,SOUTH,-6,-5,6,0.768
805262,AT&T,UVERSE,OH,MIDWEST,-5,-4,12,1.5
805270,AT&T,UVERSE,WI,MIDWEST,-6,-5,6,0.768
805276,AT&T,UVERSE,FL,SOUTH,-5,-4,12,1
805280,AT&T,REMOVE,TN,SOUTH,-6,-5,REMOVE,REMOVE
805282,AT&T,REMOVE,UNKNOWN,UNKNOWN,-6,-5,REMOVE,REMOVE
805284,AT&T,UVERSE,TX,SOUTH,-6,-5,18,1.5
805288,AT&T,UVERSE,KY,SOUTH,-5,-4,6,1
805292,AT&T,UVERSE,FL,SOUTH,-5,-4,3,0.512
805294,AT&T,UVERSE,KS,MIDWEST,-6,-5,1.5,0.384
805296,AT&T,UVERSE,IL,MIDWEST,-6,-5,3,1
805304,AT&T,UVERSE,AR,SOUTH,-6,-5,3,3
805306,AT&T,UVERSE,MI,MIDWEST,-5,-4,6,1
805308,AT&T,UVERSE,IL,MIDWEST,-6,-5,6,1
805310,AT&T,UVERSE,CA,WEST,-8,-7,6,0.768
805312,AT&T,UVERSE,MS,SOUTH,-6,-5,3,0.512
805364,AT&T,UVERSE,TX,SOUTH,-6,-5,3,0.512
805368,AT&T,UVERSE,CA,WEST,-8,-7,6,1
805370,AT&T,REMOVE,MI,MIDWEST,-5,-4,REMOVE,REMOVE
805372,AT&T,UVERSE,TX,SOUTH,-6,-5,24,3
805374,AT&T,UVERSE,CA,WEST,-8,-7,3,1
805376,AT&T,UVERSE,GA,SOUTH,-5,-4,12,1.5
805380,AT&T,UVERSE,TX,SOUTH,-6,-5,24,3
805382,AT&T,DSL,MI,MIDWEST,-5,-4,3,0.384
805384,AT&T,UVERSE,TX,SOUTH,-6,-5,6,1
805392,AT&T,UVERSE,GA,SOUTH,-5,-4,6,1
805396,AT&T,UVERSE,MS,SOUTH,-6,-5,12,1.5
805398,AT&T,UVERSE,MI,MIDWEST,-5,-4,6,1
805400,AT&T,UVERSE,TX,SOUTH,-6,-5,18,1.5
805408,AT&T,UVERSE,TX,SOUTH,-6,-5,6,1
805416,AT&T,UVERSE,IL,MIDWEST,-6,-5,6,1
805418,AT&T,DSL,CA,WEST,-8,-7,3,0.384
805422,AT&T,UVERSE,MI,MIDWEST,-5,-4,6,0.768
805426,AT&T,UVERSE,CA,WEST,-8,-7,18,1.5
805428,AT&T,UVERSE,GA,SOUTH,-5,-4,3,0.512
805438,AT&T,UVERSE,FL,SOUTH,-5,-4,12,1.5
805442,AT&T,UVERSE,TX,SOUTH,-6,-5,18,1.5
805444,AT&T,UVERSE,MI,MIDWEST,-5,-4,18,1.5
805450,AT&T,UVERSE,WI,MIDWEST,-6,-5,24,3
805452,AT&T,UVERSE,TX,SOUTH,-6,-5,6,1
805454,AT&T,REMOVE,IL,MIDWEST,-6,-5,REMOVE,REMOVE
805456,AT&T,DSL,MI,MIDWEST,-5,-4,3,0.384
805460,AT&T,UVERSE,KY,SOUTH,-5,-4,6,0.768
805462,AT&T,UVERSE,TN,SOUTH,-5,-4,6,0.768
805464,AT&T,REMOVE,MS,SOUTH,-6,-5,REMOVE,REMOVE
805466,AT&T,REMOVE,MI,MIDWEST,-5,-4,REMOVE,REMOVE
805470,AT&T,UVERSE,NC,SOUTH,-5,-4,18,1.5
805472,AT&T,UVERSE,KY,SOUTH,-5,-4,18,1.5
805474,AT&T,UVERSE,GA,SOUTH,-5,-4,3,0.512
805476,AT&T,REMOVE,TN,SOUTH,-5,-4,REMOVE,REMOVE
805478,AT&T,UVERSE,TN,SOUTH,-6,-5,6,1
805482,AT&T,UVERSE,KS,MIDWEST,-6,-5,6,1
805484,AT&T,UVERSE,MI,MIDWEST,-5,-4,18,1.5
805486,AT&T,DSL,MS,SOUTH,-6,-5,0.768,0.384
805490,AT&T,UVERSE,OH,MIDWEST,-5,-4,6,1
805496,AT&T,UVERSE,CA,WEST,-8,-7,3,0.512
805498,AT&T,UVERSE,FL,SOUTH,-5,-4,6,1
805504,AT&T,UVERSE,MI,MIDWEST,-5,-4,12,1.5
805506,AT&T,DSL,TN,SOUTH,-6,-5,6,0.512
805508,AT&T,UVERSE,KS,MIDWEST,-6,-5,12,1.5
805516,AT&T,REMOVE,TN,SOUTH,-6,-5,REMOVE,REMOVE
805518,AT&T,UVERSE,CA,WEST,-8,-7,6,1
805520,AT&T,UVERSE,MO,MIDWEST,-6,-5,24,3
805522,AT&T,UVERSE,CA,WEST,-8,-7,45,6
805524,AT&T,UVERSE,KS,MIDWEST,-6,-5,3,0.512
805526,AT&T,UVERSE,GA,SOUTH,-5,-4,6,1
805528,AT&T,UVERSE,TX,SOUTH,-6,-5,1.5,0.384
805534,AT&T,UVERSE,WI,MIDWEST,-6,-5,3,0.512
805538,AT&T,UVERSE,CA,WEST,-8,-7,6,0.768
805542,AT&T,UVERSE,FL,SOUTH,-5,-4,6,0.768
805544,AT&T,UVERSE,CA,WEST,-8,-7,18,1.5
805554,AT&T,UVERSE,GA,SOUTH,-5,-4,6,1
805558,AT&T,UVERSE,GA,SOUTH,-5,-4,18,1.5
805564,AT&T,UVERSE,OK,SOUTH,-6,-5,6,0.768
805570,AT&T,UVERSE,WI,MIDWEST,-6,-5,3,1
805572,AT&T,UVERSE,NC,SOUTH,-5,-4,18,1.5
805578,AT&T,REMOVE,SC,SOUTH,-5,-4,REMOVE,REMOVE
805580,AT&T,REMOVE,LA,SOUTH,-6,-5,REMOVE,REMOVE
805582,AT&T,UVERSE,MI,MIDWEST,-5,-4,3,0.512
805584,AT&T,UVERSE,OH,MIDWEST,-5,-4,6,1
805594,AT&T,UVERSE,TX,SOUTH,-6,-5,12,1.5
805596,AT&T,UVERSE,WI,MIDWEST,-6,-5,12,1.5
805598,AT&T,UVERSE,TX,SOUTH,-6,-5,18,1.5
805604,AT&T,REMOVE,MO,MIDWEST,-6,-5,REMOVE,REMOVE
805606,AT&T,UVERSE,TX,SOUTH,-6,-5,12,1.5
805608,AT&T,UVERSE,WI,MIDWEST,-6,-5,18,1.5
805610,AT&T,UVERSE,TN,SOUTH,-6,-5,3,0.512
805612,AT&T,UVERSE,CA,WEST,-8,-7,18,1.5
805614,AT&T,UVERSE,GA,SOUTH,-5,-4,18,1.5
805616,AT&T,UVERSE,TX,SOUTH,-6,-5,24,3
805622,AT&T,UVERSE,UNKNOWN,UNKNOWN,-8,-7,18,1.5
805626,AT&T,UVERSE,WI,MIDWEST,-6,-5,18,1.5
805630,AT&T,UVERSE,NC,SOUTH,-5,-4,18,1.5
805634,AT&T,UVERSE,CA,WEST,-8,-7,18,1.5
805638,AT&T,UVERSE,IL,MIDWEST,-6,-5,6,0.768
805640,AT&T,UVERSE,TX,SOUTH,-6,-5,18,1.5
805644,AT&T,UVERSE,IN,MIDWEST,-5,-4,3,1
805646,AT&T,DSL,OK,SOUTH,-6,-5,3,0.384
805648,AT&T,DSL,GA,SOUTH,-5,-4,6,0.512
805652,AT&T,UVERSE,MO,MIDWEST,-6,-5,24,3
805662,AT&T,UVERSE,IL,MIDWEST,-6,-5,6,1
805666,AT&T,UVERSE,TX,SOUTH,-6,-5,24,3
805748,AT&T,UVERSE,AL,SOUTH,-6,-5,6,0.768
805750,AT&T,REMOVE,AL,SOUTH,-6,-5,REMOVE,REMOVE
805752,AT&T,REMOVE,AL,SOUTH,-6,-5,REMOVE,REMOVE
805754,AT&T,UVERSE,AR,SOUTH,-6,-5,6,0.768
805756,AT&T,DSL,AR,SOUTH,-6,-5,3,0.384
805758,AT&T,UVERSE,AR,SOUTH,-6,-5,6,0.768
805760,AT&T,UVERSE,AR,SOUTH,-6,-5,3,0.512
805762,AT&T,UVERSE,AR,SOUTH,-6,-5,6,0.768
805764,AT&T,UVERSE,CA,WEST,-8,-7,6,0.768
805766,AT&T,UVERSE,CA,WEST,-8,-7,1.5,0.384
805768,AT&T,UVERSE,CA,WEST,-8,-7,6,0.768
805776,AT&T,UVERSE,CA,WEST,-8,-7,6,1
805778,AT&T,UVERSE,CA,WEST,-8,-7,3,0.512
805780,AT&T,UVERSE,CA,WEST,-8,-7,3,0.512
805784,AT&T,UVERSE,CA,WEST,-8,-7,18,1.5
805788,AT&T,UVERSE,CA,WEST,-8,-7,6,1
805790,AT&T,UVERSE,CA,WEST,-8,-7,12,1.5
805794,AT&T,DSL,CA,WEST,-8,-7,3,0.384
805800,AT&T,UVERSE,CA,WEST,-8,-7,1.5,0.384
805802,AT&T,UVERSE,CA,WEST,-8,-7,3,0.512
805804,AT&T,UVERSE,CA,WEST,-8,-7,3,0.512
805812,AT&T,UVERSE,CA,WEST,-8,-7,18,1.5
805814,AT&T,UVERSE,CA,WEST,-8,-7,6,1
805816,AT&T,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
805818,AT&T,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
805822,AT&T,UVERSE,CA,WEST,-8,-7,6,0.768
805826,AT&T,DSL,CA,WEST,-8,-7,3,0.384
805828,AT&T,DSL,CA,WEST,-8,-7,3,0.384
805832,AT&T,REMOVE,FL,SOUTH,-5,-4,REMOVE,REMOVE
805874,AT&T,DSL,AL,SOUTH,-6,-5,3,0.384
805876,AT&T,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
805878,AT&T,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
805880,AT&T,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
805882,AT&T,UVERSE,CA,WEST,-8,-7,3,0.512
805884,AT&T,UVERSE,IN,MIDWEST,-5,-4,18,1.5
805886,AT&T,REMOVE,LA,SOUTH,-6,-5,REMOVE,REMOVE
805888,AT&T,UVERSE,MI,MIDWEST,-5,-4,1.5,0.384
805894,AT&T,REMOVE,TN,SOUTH,-5,-4,REMOVE,REMOVE
805896,AT&T,REMOVE,TX,SOUTH,-6,-5,REMOVE,REMOVE
805900,AT&T,UVERSE,TX,SOUTH,-6,-5,18,1.5
805902,AT&T,UVERSE,TX,SOUTH,-7,-6,12,1
805904,AT&T,UVERSE,FL,SOUTH,-5,-4,6,1
805906,AT&T,DSL,FL,SOUTH,-5,-4,3,0.384
805910,AT&T,REMOVE,FL,SOUTH,-5,-4,REMOVE,REMOVE
805920,AT&T,UVERSE,FL,SOUTH,-5,-4,18,1.5
805922,AT&T,UVERSE,GA,SOUTH,-5,-4,6,1
805924,AT&T,DSL,GA,SOUTH,-5,-4,1.5,0.256
805934,AT&T,UVERSE,GA,SOUTH,-5,-4,6,0.768
805936,AT&T,REMOVE,GA,SOUTH,-5,-4,REMOVE,REMOVE
805938,AT&T,UVERSE,GA,SOUTH,-5,-4,18,1.5
805942,AT&T,UVERSE,GA,SOUTH,-5,-4,3,0.512
805944,AT&T,UVERSE,GA,SOUTH,-5,-4,1.5,0.384
805946,AT&T,DSL,GA,SOUTH,-5,-4,3,0.384
805948,AT&T,UVERSE,IL,MIDWEST,-6,-5,6,1
805950,AT&T,UVERSE,IL,MIDWEST,-6,-5,6,1
805952,AT&T,UVERSE,IL,MIDWEST,-6,-5,6,1
805954,AT&T,UVERSE,IL,MIDWEST,-6,-5,6,1
805960,AT&T,UVERSE,IL,MIDWEST,-6,-5,6,1
805962,AT&T,REMOVE,IL,MIDWEST,-6,-5,REMOVE,REMOVE
805964,AT&T,UVERSE,IL,MIDWEST,-6,-5,1.5,0.384
805970,AT&T,UVERSE,IL,MIDWEST,-6,-5,1.5,0.384
805972,AT&T,UVERSE,IN,MIDWEST,-5,-4,3,1
805974,AT&T,UVERSE,IN,MIDWEST,-5,-4,6,0.768
805976,AT&T,UVERSE,IN,MIDWEST,-5,-4,6,0.768
805980,AT&T,UVERSE,IN,MIDWEST,-5,-4,6,1
805984,AT&T,UVERSE,KY,SOUTH,-5,-4,1.5,0.384
805986,AT&T,DSL,KY,SOUTH,-5,-4,6,0.512
805988,AT&T,UVERSE,LA,SOUTH,-6,-5,45,6
805992,AT&T,REMOVE,LA,SOUTH,-6,-5,REMOVE,REMOVE
805994,AT&T,REMOVE,LA,SOUTH,-6,-5,REMOVE,REMOVE
805996,AT&T,UVERSE,MI,MIDWEST,-5,-4,6,0.768
805998,AT&T,UVERSE,MI,MIDWEST,-5,-4,1.5,0.384
806000,AT&T,UVERSE,MI,MIDWEST,-5,-4,1.5,0.384
806002,AT&T,UVERSE,MI,MIDWEST,-5,-4,6,1
806004,AT&T,UVERSE,MI,MIDWEST,-5,-4,6,1
806006,AT&T,UVERSE,MI,MIDWEST,-5,-4,3,0.512
806008,AT&T,UVERSE,MI,MIDWEST,-5,-4,3,1
806010,AT&T,UVERSE,MI,MIDWEST,-5,-4,12,1
806012,AT&T,UVERSE,MI,MIDWEST,-5,-4,6,1
806018,AT&T,UVERSE,MI,MIDWEST,-5,-4,6,0.768
806020,AT&T,UVERSE,MI,MIDWEST,-5,-4,3,0.512
806022,AT&T,UVERSE,MI,MIDWEST,-5,-4,3,0.512
806024,AT&T,UVERSE,MO,MIDWEST,-6,-5,3,1
806026,AT&T,UVERSE,MO,MIDWEST,-6,-5,1.5,0.384
806030,AT&T,UVERSE,MO,MIDWEST,-6,-5,6,1
806040,AT&T,DSL,MS,SOUTH,-6,-5,3,0.384
806042,AT&T,UVERSE,MS,SOUTH,-6,-5,3,0.512
806046,AT&T,DSL,NC,SOUTH,-5,-4,1.5,0.256
806048,AT&T,UVERSE,NC,SOUTH,-5,-4,12,1.5
806052,AT&T,UVERSE,NC,SOUTH,-5,-4,1.5,0.384
806054,AT&T,UVERSE,NC,SOUTH,-5,-4,6,1
806060,AT&T,UVERSE,NC,SOUTH,-5,-4,12,1
806064,AT&T,UVERSE,NC,SOUTH,-5,-4,6,1
806068,AT&T,UVERSE,NV,WEST,-8,-7,12,1
806070,AT&T,UVERSE,NV,WEST,-8,-7,6,1
806076,AT&T,DSL,OH,MIDWEST,-5,-4,1.5,0.256
806082,AT&T,UVERSE,OH,MIDWEST,-5,-4,3,1
806090,AT&T,UVERSE,OH,MIDWEST,-5,-4,18,1.5
806092,AT&T,UVERSE,OH,MIDWEST,-5,-4,6,1
806094,AT&T,REMOVE,OH,MIDWEST,-5,-4,REMOVE,REMOVE
806096,AT&T,DSL,OK,SOUTH,-6,-5,6,0.512
806098,AT&T,UVERSE,OK,SOUTH,-6,-5,1.5,0.384
806100,AT&T,UVERSE,OK,SOUTH,-6,-5,6,1
806102,AT&T,REMOVE,OK,SOUTH,-6,-5,REMOVE,REMOVE
806104,AT&T,REMOVE,OK,SOUTH,-6,-5,REMOVE,REMOVE
806108,AT&T,UVERSE,SC,SOUTH,-5,-4,6,1
806110,AT&T,UVERSE,SC,SOUTH,-5,-4,18,1.5
806112,AT&T,REMOVE,SC,SOUTH,-5,-4,REMOVE,REMOVE
806114,AT&T,UVERSE,SC,SOUTH,-5,-4,6,0.768
806116,AT&T,UVERSE,TN,SOUTH,-6,-5,45,6
806118,AT&T,UVERSE,TN,SOUTH,-5,-4,6,1
806124,AT&T,UVERSE,TX,SOUTH,-6,-5,3,0.512
806126,AT&T,UVERSE,TX,SOUTH,-6,-5,24,3
806132,AT&T,DSL,TX,SOUTH,-6,-5,3,0.384
806134,AT&T,UVERSE,TX,SOUTH,-6,-5,6,1
806136,AT&T,UVERSE,TX,SOUTH,-6,-5,6,1
806138,AT&T,DSL,TX,SOUTH,-6,-5,6,0.512
806144,AT&T,UVERSE,TX,SOUTH,-6,-5,18,1.5
806146,AT&T,DSL,TX,SOUTH,-6,-5,6,0.512
806148,AT&T,UVERSE,TX,SOUTH,-6,-5,6,1
806150,AT&T,UVERSE,TX,SOUTH,-6,-5,6,0.768
806152,AT&T,UVERSE,TX,SOUTH,-6,-5,6,1
806158,AT&T,UVERSE,TX,SOUTH,-6,-5,6,1
806160,AT&T,DSL,TX,SOUTH,-6,-5,3,0.384
806162,AT&T,UVERSE,TX,SOUTH,-6,-5,3,1
806166,AT&T,UVERSE,TX,SOUTH,-6,-5,18,1.5
806168,AT&T,UVERSE,TX,SOUTH,-6,-5,6,1
806172,AT&T,UVERSE,TX,SOUTH,-6,-5,6,0.768
806174,AT&T,UVERSE,TX,SOUTH,-6,-5,12,1.5
806180,AT&T,REMOVE,TX,SOUTH,-6,-5,REMOVE,REMOVE
806184,AT&T,UVERSE,TX,SOUTH,-6,-5,12,1.5
806186,AT&T,UVERSE,WI,MIDWEST,-6,-5,6,1
806188,AT&T,UVERSE,WI,MIDWEST,-6,-5,6,1
806190,AT&T,UVERSE,WI,MIDWEST,-6,-5,6,1
806192,AT&T,UVERSE,WI,MIDWEST,-6,-5,12,1.5
806194,AT&T,REMOVE,WI,MIDWEST,-6,-5,REMOVE,REMOVE
806198,AT&T,UVERSE,WI,MIDWEST,-6,-5,6,1
806200,AT&T,REMOVE,GA,SOUTH,-5,-4,REMOVE,REMOVE
806238,AT&T,DSL,GA,SOUTH,-5,-4,3,0.384
806240,AT&T,UVERSE,CA,WEST,-8,-7,3,1
806242,AT&T,UVERSE,MI,MIDWEST,-5,-4,3,0.512
806244,AT&T,UVERSE,LA,SOUTH,-6,-5,6,1
806248,AT&T,DSL,FL,SOUTH,-5,-4,6,0.512
806256,AT&T,DSL,OK,SOUTH,-6,-5,1.5,0.256
806260,AT&T,REMOVE,UNKNOWN,UNKNOWN,-5,-4,REMOVE,REMOVE
806262,AT&T,REMOVE,LA,SOUTH,-6,-5,REMOVE,REMOVE
806264,AT&T,UVERSE,CA,WEST,-8,-7,6,1
806266,AT&T,UVERSE,FL,SOUTH,-5,-4,6,1
806270,AT&T,UVERSE,IN,MIDWEST,-5,-4,1.5,0.384
806272,AT&T,UVERSE,TN,SOUTH,-6,-5,6,1
806274,AT&T,UVERSE,IL,MIDWEST,-6,-5,3,0.512
806278,AT&T,UVERSE,MO,MIDWEST,-6,-5,6,0.768
806282,AT&T,DSL,CA,WEST,-8,-7,1.5,0.256
806284,AT&T,UVERSE,IL,MIDWEST,-6,-5,18,1.5
806288,AT&T,UVERSE,CA,WEST,-8,-7,6,0.768
806290,AT&T,UVERSE,GA,SOUTH,-5,-4,6,1
806292,AT&T,UVERSE,CA,WEST,-8,-7,24,3
806298,AT&T,UVERSE,TX,SOUTH,-6,-5,12,1.5
806300,AT&T,UVERSE,SC,SOUTH,-5,-4,12,1.5
806302,AT&T,REMOVE,FL,SOUTH,-6,-5,REMOVE,REMOVE
806306,AT&T,UVERSE,TX,SOUTH,-6,-5,6,1
806308,AT&T,UVERSE,CA,WEST,-8,-7,1.5,0.384
806316,AT&T,UVERSE,GA,SOUTH,-5,-4,1.5,0.384
806318,AT&T,UVERSE,WI,MIDWEST,-6,-5,6,0.768
806320,AT&T,UVERSE,KY,SOUTH,-5,-4,6,0.768
806322,AT&T,UVERSE,OH,MIDWEST,-5,-4,6,0.768
806326,AT&T,UVERSE,CA,WEST,-8,-7,3,1
806328,AT&T,UVERSE,SC,SOUTH,-5,-4,6,1
806330,AT&T,UVERSE,OK,SOUTH,-6,-5,6,0.768
806332,AT&T,UVERSE,TX,SOUTH,-6,-5,6,1
806334,AT&T,UVERSE,OH,MIDWEST,-5,-4,24,3
806336,AT&T,UVERSE,CA,WEST,-8,-7,6,1
806338,AT&T,UVERSE,LA,SOUTH,-6,-5,6,1
806340,AT&T,DSL,AR,SOUTH,-6,-5,3,0.384
806342,AT&T,UVERSE,MI,MIDWEST,-5,-4,18,1.5
811882,AT&T,UVERSE,CA,WEST,-8,-7,6,0.768
811886,AT&T,UVERSE,GA,SOUTH,-5,-4,45,6
811890,AT&T,UVERSE,AL,SOUTH,-6,-5,45,6
811892,AT&T,UVERSE,MO,MIDWEST,-6,-5,45,6
811894,AT&T,UVERSE,TX,SOUTH,-6,-5,45,6
811900,AT&T,UVERSE,CA,WEST,-8,-7,45,6
811906,AT&T,REMOVE,GA,SOUTH,-5,-4,REMOVE,REMOVE
811908,AT&T,UVERSE,GA,SOUTH,-5,-4,6,1
811912,AT&T,DSL,GA,SOUTH,-5,-4,3,0.384
811926,AT&T,UVERSE,FL,SOUTH,-5,-4,45,6
811928,AT&T,UVERSE,MS,SOUTH,-6,-5,3,0.512
811930,AT&T,UVERSE,OH,MIDWEST,-5,-4,45,6
811932,AT&T,UVERSE,UNKNOWN,UNKNOWN,-5,-4,45,6
811940,AT&T,UVERSE,MI,MIDWEST,-5,-4,3,0.512
811944,AT&T,UVERSE,MI,MIDWEST,-5,-4,6,1
811948,AT&T,UVERSE,IL,MIDWEST,-6,-5,6,1
811952,AT&T,DSL,IL,MIDWEST,-6,-5,6,0.512
811954,AT&T,UVERSE,IL,MIDWEST,-6,-5,6,1
811956,AT&T,UVERSE,MO,MIDWEST,-6,-5,6,0.768
811958,AT&T,UVERSE,MO,MIDWEST,-6,-5,3,0.512
811960,AT&T,UVERSE,KS,MIDWEST,-6,-5,45,6
811962,AT&T,DSL,KS,MIDWEST,-6,-5,3,0.384
811964,AT&T,REMOVE,LA,SOUTH,-6,-5,REMOVE,REMOVE
811966,AT&T,DSL,LA,SOUTH,-6,-5,3,0.384
811968,AT&T,UVERSE,AR,SOUTH,-6,-5,45,6
811970,AT&T,UVERSE,OK,SOUTH,-6,-5,45,6
811972,AT&T,UVERSE,OK,SOUTH,-6,-5,45,6
811974,AT&T,UVERSE,OK,SOUTH,-6,-5,6,0.768
811982,AT&T,UVERSE,TX,SOUTH,-6,-5,6,1
811984,AT&T,UVERSE,TX,SOUTH,-6,-5,45,6
811986,AT&T,UVERSE,TX,SOUTH,-6,-5,45,6
811988,AT&T,UVERSE,TX,SOUTH,-7,-6,18,1.5
811990,AT&T,UVERSE,CA,WEST,-8,-7,3,1
811994,AT&T,DSL,CA,WEST,-8,-7,3,0.384
811998,AT&T,UVERSE,CA,WEST,-8,-7,6,1
812000,AT&T,UVERSE,CA,WEST,-8,-7,45,6
812004,AT&T,UVERSE,SC,SOUTH,-5,-4,45,6
812006,AT&T,DSL,KY,SOUTH,-5,-4,3,0.384
812010,AT&T,UVERSE,TX,SOUTH,-6,-5,45,6
5480,Brighthouse,MISC,FL,SOUTH,-5,-4,MISC,MISC
5905,Brighthouse,MISC,FL,SOUTH,-5,-4,MISC,MISC
5994,Brighthouse,MISC,MS,SOUTH,-6,-5,MISC,MISC
6046,Brighthouse,MISC,IN,MIDWEST,-6,-5,MISC,MISC
6722,Brighthouse,MISC,AZ,WEST,-7,-7,MISC,MISC
6900,Brighthouse,MISC,AL,SOUTH,-6,-5,MISC,MISC
7036,Brighthouse,MISC,FL,SOUTH,-5,-4,MISC,MISC
7148,Brighthouse,MISC,IN,MIDWEST,-5,-4,MISC,MISC
7723,Brighthouse,MISC,FL,SOUTH,-5,-4,MISC,MISC
7840,Brighthouse,MISC,FL,SOUTH,-5,-4,MISC,MISC
7909,Brighthouse,MISC,FL,SOUTH,-5,-4,MISC,MISC
8157,Brighthouse,MISC,FL,SOUTH,-5,-4,MISC,MISC
8815,Brighthouse,MISC,SC,SOUTH,-5,-4,MISC,MISC
8883,Brighthouse,MISC,IN,MIDWEST,-6,-5,MISC,MISC
9066,Brighthouse,MISC,FL,SOUTH,-5,-4,MISC,MISC
9298,Brighthouse,MISC,FL,SOUTH,-5,-4,MISC,MISC
9434,Brighthouse,MISC,MI,MIDWEST,-5,-4,MISC,MISC
9965,Brighthouse,MISC,FL,SOUTH,-5,-4,MISC,MISC
